state,county,party,candidate,fraction_votes,latitude,longitude
TX,Young,Democrat,Bernie Sanders,0.388,33.1886814,-98.67034399999999
TX,Zapata,Republican,Donald Trump,0.395,26.987800000000004,-99.25793
TX,Zapata,Republican,Ted Cruz,0.3720000000000001,26.987800000000004,-99.25793
TX,Zapata,Republican,Marco Rubio,0.128,26.987800000000004,-99.25793
TX,Zapata,Republican,Ben Carson,0.047,26.987800000000004,-99.25793
TX,Zapata,Republican,John Kasich,0.0,26.987800000000004,-99.25793
TX,Zapata,Democrat,Hillary Clinton,0.6779999999999999,26.987800000000004,-99.25793
TX,Zapata,Democrat,Bernie Sanders,0.236,26.987800000000004,-99.25793
TX,Zavala,Republican,Ben Carson,0.0,28.865761666666668,-99.76328566666666
TX,Zavala,Republican,Ted Cruz,0.0,28.865761666666668,-99.76328566666666
TX,Zavala,Republican,John Kasich,0.0,28.865761666666668,-99.76328566666666
TX,Zavala,Republican,Marco Rubio,0.0,28.865761666666668,-99.76328566666666
TX,Zavala,Republican,Donald Trump,0.0,28.865761666666668,-99.76328566666666
TX,Zavala,Democrat,Hillary Clinton,0.755,28.865761666666668,-99.76328566666666
TX,Zavala,Democrat,Bernie Sanders,0.181,28.865761666666668,-99.76328566666666
UT,Beaver,Republican,Ted Cruz,0.631,38.2679315,-112.93889425000002
UT,Beaver,Republican,Donald Trump,0.24,38.2679315,-112.93889425000002
UT,Beaver,Republican,John Kasich,0.129,38.2679315,-112.93889425000002
UT,Beaver,Democrat,Hillary Clinton,0.0,38.2679315,-112.93889425000002
UT,Beaver,Democrat,Bernie Sanders,0.0,38.2679315,-112.93889425000002
UT,Box Elder,Republican,Ted Cruz,0.741,41.68719166666666,-112.2997623333333
UT,Box Elder,Republican,John Kasich,0.14300000000000002,41.68719166666666,-112.2997623333333
UT,Box Elder,Republican,Donald Trump,0.116,41.68719166666666,-112.2997623333333
UT,Box Elder,Democrat,Bernie Sanders,0.755,41.68719166666666,-112.2997623333333
UT,Box Elder,Democrat,Hillary Clinton,0.242,41.68719166666666,-112.2997623333333
UT,Cache,Republican,Ted Cruz,0.7090000000000001,41.78215015789473,-111.90206757894737
UT,Cache,Republican,John Kasich,0.187,41.78215015789473,-111.90206757894737
UT,Cache,Republican,Donald Trump,0.104,41.78215015789473,-111.90206757894737
UT,Cache,Democrat,Bernie Sanders,0.815,41.78215015789473,-111.90206757894737
UT,Cache,Democrat,Hillary Clinton,0.177,41.78215015789473,-111.90206757894737
UT,Carbon,Republican,Ted Cruz,0.608,39.60223542857143,-110.60560142857142
UT,Carbon,Republican,Donald Trump,0.3,39.60223542857143,-110.60560142857142
UT,Carbon,Republican,John Kasich,0.092,39.60223542857143,-110.60560142857142
UT,Carbon,Democrat,Bernie Sanders,0.615,39.60223542857143,-110.60560142857142
UT,Carbon,Democrat,Hillary Clinton,0.335,39.60223542857143,-110.60560142857142
UT,Daggett,Republican,Ted Cruz,0.383,40.963177,-109.56888599999999
UT,Daggett,Republican,Donald Trump,0.35100000000000003,40.963177,-109.56888599999999
UT,Daggett,Republican,John Kasich,0.266,40.963177,-109.56888599999999
UT,Daggett,Democrat,Bernie Sanders,0.867,40.963177,-109.56888599999999
UT,Daggett,Democrat,Hillary Clinton,0.067,40.963177,-109.56888599999999
UT,Davis,Republican,Ted Cruz,0.684,40.976422428571425,-111.9676232142857
UT,Davis,Republican,John Kasich,0.203,40.976422428571425,-111.9676232142857
UT,Davis,Republican,Donald Trump,0.113,40.976422428571425,-111.9676232142857
UT,Davis,Democrat,Bernie Sanders,0.8240000000000001,40.976422428571425,-111.9676232142857
UT,Davis,Democrat,Hillary Clinton,0.173,40.976422428571425,-111.9676232142857
UT,Duchesne,Republican,Ted Cruz,0.764,40.30716816666666,-110.40365624999998
UT,Duchesne,Republican,Donald Trump,0.185,40.30716816666666,-110.40365624999998
UT,Duchesne,Republican,John Kasich,0.051,40.30716816666666,-110.40365624999998
UT,Duchesne,Democrat,Bernie Sanders,0.69,40.30716816666666,-110.40365624999998
UT,Duchesne,Democrat,Hillary Clinton,0.294,40.30716816666666,-110.40365624999998
UT,Emery,Republican,Ted Cruz,0.6459999999999999,39.18807844444445,-110.93941288888887
UT,Emery,Republican,Donald Trump,0.229,39.18807844444445,-110.93941288888887
UT,Emery,Republican,John Kasich,0.125,39.18807844444445,-110.93941288888887
UT,Emery,Democrat,Bernie Sanders,0.653,39.18807844444445,-110.93941288888887
UT,Emery,Democrat,Hillary Clinton,0.257,39.18807844444445,-110.93941288888887
UT,Garfield,Republican,Ted Cruz,0.657,37.789265300000004,-111.5763946
UT,Garfield,Republican,Donald Trump,0.237,37.789265300000004,-111.5763946
UT,Garfield,Republican,John Kasich,0.106,37.789265300000004,-111.5763946
UT,Garfield,Democrat,Bernie Sanders,0.737,37.789265300000004,-111.5763946
UT,Garfield,Democrat,Hillary Clinton,0.232,37.789265300000004,-111.5763946
UT,Grand,Republican,Ted Cruz,0.534,38.86005133333333,-109.59006866666665
UT,Grand,Republican,Donald Trump,0.377,38.86005133333333,-109.59006866666665
UT,Grand,Republican,John Kasich,0.08900000000000001,38.86005133333333,-109.59006866666665
UT,Grand,Democrat,Bernie Sanders,0.7959999999999999,38.86005133333333,-109.59006866666665
UT,Grand,Democrat,Hillary Clinton,0.202,38.86005133333333,-109.59006866666665
UT,Iron,Republican,Ted Cruz,0.655,37.7324098,-113.2250516
UT,Iron,Republican,Donald Trump,0.206,37.7324098,-113.2250516
UT,Iron,Republican,John Kasich,0.139,37.7324098,-113.2250516
UT,Iron,Democrat,Bernie Sanders,0.815,37.7324098,-113.2250516
UT,Iron,Democrat,Hillary Clinton,0.181,37.7324098,-113.2250516
UT,Juab,Republican,Ted Cruz,0.767,39.767306,-111.952562
UT,Juab,Republican,Donald Trump,0.14,39.767306,-111.952562
UT,Juab,Republican,John Kasich,0.093,39.767306,-111.952562
UT,Juab,Democrat,Bernie Sanders,0.775,39.767306,-111.952562
UT,Juab,Democrat,Hillary Clinton,0.225,39.767306,-111.952562
UT,Kane,Republican,Ted Cruz,0.649,37.34097616666667,-112.47478166666667
UT,Kane,Republican,Donald Trump,0.24,37.34097616666667,-112.47478166666667
UT,Kane,Republican,John Kasich,0.112,37.34097616666667,-112.47478166666667
UT,Kane,Democrat,Bernie Sanders,0.782,37.34097616666667,-112.47478166666667
UT,Kane,Democrat,Hillary Clinton,0.21,37.34097616666667,-112.47478166666667
UT,Millard,Republican,Ted Cruz,0.7120000000000001,39.20090158333333,-112.55703316666666
UT,Millard,Republican,Donald Trump,0.184,39.20090158333333,-112.55703316666666
UT,Millard,Republican,John Kasich,0.104,39.20090158333333,-112.55703316666666
UT,Millard,Democrat,Bernie Sanders,0.44,39.20090158333333,-112.55703316666666
UT,Millard,Democrat,Hillary Clinton,0.36,39.20090158333333,-112.55703316666666
UT,Morgan,Republican,Ted Cruz,0.731,41.0796695,-111.5948525
UT,Morgan,Republican,Donald Trump,0.152,41.0796695,-111.5948525
UT,Morgan,Republican,John Kasich,0.117,41.0796695,-111.5948525
UT,Morgan,Democrat,Bernie Sanders,0.693,41.0796695,-111.5948525
UT,Morgan,Democrat,Hillary Clinton,0.26,41.0796695,-111.5948525
UT,Piute,Republican,Ted Cruz,0.512,38.283634600000006,-112.2022676
UT,Piute,Republican,Donald Trump,0.417,38.283634600000006,-112.2022676
UT,Piute,Republican,John Kasich,0.071,38.283634600000006,-112.2022676
UT,Piute,Democrat,Hillary Clinton,0.0,38.283634600000006,-112.2022676
UT,Piute,Democrat,Bernie Sanders,0.0,38.283634600000006,-112.2022676
UT,Rich,Republican,Ted Cruz,0.7859999999999999,41.7311615,-111.274335
UT,Rich,Republican,Donald Trump,0.123,41.7311615,-111.274335
UT,Rich,Republican,John Kasich,0.091,41.7311615,-111.274335
UT,Rich,Democrat,Hillary Clinton,0.0,41.7311615,-111.274335
UT,Rich,Democrat,Bernie Sanders,0.0,41.7311615,-111.274335
UT,Salt Lake,Republican,Ted Cruz,0.667,40.681967712328756,-111.89529052054792
UT,Salt Lake,Republican,John Kasich,0.193,40.681967712328756,-111.89529052054792
UT,Salt Lake,Republican,Donald Trump,0.14,40.681967712328756,-111.89529052054792
UT,Salt Lake,Democrat,Bernie Sanders,0.7879999999999999,40.681967712328756,-111.89529052054792
UT,Salt Lake,Democrat,Hillary Clinton,0.209,40.681967712328756,-111.89529052054792
UT,San Juan,Republican,Ted Cruz,0.718,37.64678466666666,-109.7513621111111
UT,San Juan,Republican,Donald Trump,0.14800000000000002,37.64678466666666,-109.7513621111111
UT,San Juan,Republican,John Kasich,0.134,37.64678466666666,-109.7513621111111
UT,San Juan,Democrat,Bernie Sanders,0.648,37.64678466666666,-109.7513621111111
UT,San Juan,Democrat,Hillary Clinton,0.35200000000000004,37.64678466666666,-109.7513621111111
UT,Sanpete,Republican,Ted Cruz,0.69,39.335595733333335,-111.66006293333334
UT,Sanpete,Republican,Donald Trump,0.187,39.335595733333335,-111.66006293333334
UT,Sanpete,Republican,John Kasich,0.124,39.335595733333335,-111.66006293333334
UT,Sanpete,Democrat,Bernie Sanders,0.8490000000000001,39.335595733333335,-111.66006293333334
UT,Sanpete,Democrat,Hillary Clinton,0.141,39.335595733333335,-111.66006293333334
UT,Sevier,Republican,Ted Cruz,0.642,38.76544541666666,-112.03301766666668
UT,Sevier,Republican,Donald Trump,0.238,38.76544541666666,-112.03301766666668
UT,Sevier,Republican,John Kasich,0.12,38.76544541666666,-112.03301766666668
UT,Sevier,Democrat,Bernie Sanders,0.7140000000000001,38.76544541666666,-112.03301766666668
UT,Sevier,Democrat,Hillary Clinton,0.28600000000000003,38.76544541666666,-112.03301766666668
UT,Summit,Republican,Ted Cruz,0.436,40.78518855555556,-111.40960211111111
UT,Summit,Republican,Donald Trump,0.298,40.78518855555556,-111.40960211111111
UT,Summit,Republican,John Kasich,0.267,40.78518855555556,-111.40960211111111
UT,Summit,Democrat,Bernie Sanders,0.6829999999999999,40.78518855555556,-111.40960211111111
UT,Summit,Democrat,Hillary Clinton,0.312,40.78518855555556,-111.40960211111111
UT,Tooele,Republican,Ted Cruz,0.708,40.444559,-112.84240525000001
UT,Tooele,Republican,Donald Trump,0.152,40.444559,-112.84240525000001
UT,Tooele,Republican,John Kasich,0.141,40.444559,-112.84240525000001
UT,Tooele,Democrat,Bernie Sanders,0.8,40.444559,-112.84240525000001
UT,Tooele,Democrat,Hillary Clinton,0.195,40.444559,-112.84240525000001
UT,Uintah,Republican,Ted Cruz,0.7390000000000001,40.3355005,-109.67242179999998
UT,Uintah,Republican,Donald Trump,0.198,40.3355005,-109.67242179999998
UT,Uintah,Republican,John Kasich,0.063,40.3355005,-109.67242179999998
UT,Uintah,Democrat,Bernie Sanders,0.763,40.3355005,-109.67242179999998
UT,Uintah,Democrat,Hillary Clinton,0.22,40.3355005,-109.67242179999998
UT,Utah,Republican,Ted Cruz,0.755,40.22035324999999,-111.69103937500002
UT,Utah,Republican,John Kasich,0.154,40.22035324999999,-111.69103937500002
UT,Utah,Republican,Donald Trump,0.091,40.22035324999999,-111.69103937500002
UT,Utah,Democrat,Bernie Sanders,0.853,40.22035324999999,-111.69103937500002
UT,Utah,Democrat,Hillary Clinton,0.142,40.22035324999999,-111.69103937500002
UT,Wasatch,Republican,Ted Cruz,0.644,40.47253466666667,-111.40941033333333
UT,Wasatch,Republican,John Kasich,0.194,40.47253466666667,-111.40941033333333
UT,Wasatch,Republican,Donald Trump,0.162,40.47253466666667,-111.40941033333333
UT,Wasatch,Democrat,Bernie Sanders,0.764,40.47253466666667,-111.40941033333333
UT,Wasatch,Democrat,Hillary Clinton,0.233,40.47253466666667,-111.40941033333333
UT,Washington,Republican,Ted Cruz,0.623,37.27812722727272,-113.42080918181819
UT,Washington,Republican,Donald Trump,0.247,37.27812722727272,-113.42080918181819
UT,Washington,Republican,John Kasich,0.13,37.27812722727272,-113.42080918181819
UT,Washington,Democrat,Bernie Sanders,0.695,37.27812722727272,-113.42080918181819
UT,Washington,Democrat,Hillary Clinton,0.304,37.27812722727272,-113.42080918181819
UT,Wayne,Republican,Ted Cruz,0.675,38.33741766666667,-111.38000783333332
UT,Wayne,Republican,Donald Trump,0.202,38.33741766666667,-111.38000783333332
UT,Wayne,Republican,John Kasich,0.123,38.33741766666667,-111.38000783333332
UT,Wayne,Democrat,Bernie Sanders,0.693,38.33741766666667,-111.38000783333332
UT,Wayne,Democrat,Hillary Clinton,0.297,38.33741766666667,-111.38000783333332
UT,Weber,Republican,Ted Cruz,0.6709999999999999,41.240054705882336,-111.952129
UT,Weber,Republican,John Kasich,0.168,41.240054705882336,-111.952129
UT,Weber,Republican,Donald Trump,0.161,41.240054705882336,-111.952129
UT,Weber,Democrat,Bernie Sanders,0.828,41.240054705882336,-111.952129
UT,Weber,Democrat,Hillary Clinton,0.16899999999999998,41.240054705882336,-111.952129
VA,Albemarle,Republican,Marco Rubio,0.371,38.01065141176471,-78.56949429411763
VA,Albemarle,Republican,Donald Trump,0.246,38.01065141176471,-78.56949429411763
VA,Albemarle,Republican,Ted Cruz,0.171,38.01065141176471,-78.56949429411763
VA,Albemarle,Republican,John Kasich,0.155,38.01065141176471,-78.56949429411763
VA,Albemarle,Republican,Ben Carson,0.045,38.01065141176471,-78.56949429411763
VA,Albemarle,Democrat,Hillary Clinton,0.545,38.01065141176471,-78.56949429411763
VA,Albemarle,Democrat,Bernie Sanders,0.45,38.01065141176471,-78.56949429411763
VA,Alleghany,Republican,Donald Trump,0.469,37.79436366666667,-79.83641266666666
VA,Alleghany,Republican,Marco Rubio,0.24,37.79436366666667,-79.83641266666666
VA,Alleghany,Republican,Ted Cruz,0.154,37.79436366666667,-79.83641266666666
VA,Alleghany,Republican,Ben Carson,0.083,37.79436366666667,-79.83641266666666
VA,Alleghany,Republican,John Kasich,0.043,37.79436366666667,-79.83641266666666
VA,Alleghany,Democrat,Hillary Clinton,0.633,37.79436366666667,-79.83641266666666
VA,Alleghany,Democrat,Bernie Sanders,0.36,37.79436366666667,-79.83641266666666
VA,Amelia,Republican,Donald Trump,0.481,37.336652,-78.01686366666667
VA,Amelia,Republican,Ted Cruz,0.214,37.336652,-78.01686366666667
VA,Amelia,Republican,Marco Rubio,0.208,37.336652,-78.01686366666667
VA,Amelia,Republican,Ben Carson,0.065,37.336652,-78.01686366666667
VA,Amelia,Republican,John Kasich,0.026,37.336652,-78.01686366666667
VA,Amelia,Democrat,Hillary Clinton,0.7879999999999999,37.336652,-78.01686366666667
VA,Amelia,Democrat,Bernie Sanders,0.21,37.336652,-78.01686366666667
VA,Amherst,Republican,Donald Trump,0.397,37.543411400000004,-79.1031652
VA,Amherst,Republican,Ted Cruz,0.269,37.543411400000004,-79.1031652
VA,Amherst,Republican,Marco Rubio,0.196,37.543411400000004,-79.1031652
VA,Amherst,Republican,Ben Carson,0.095,37.543411400000004,-79.1031652
VA,Amherst,Republican,John Kasich,0.034,37.543411400000004,-79.1031652
VA,Amherst,Democrat,Hillary Clinton,0.652,37.543411400000004,-79.1031652
VA,Amherst,Democrat,Bernie Sanders,0.341,37.543411400000004,-79.1031652
VA,Appomattox,Republican,Donald Trump,0.428,37.363673750000004,-78.84485075
VA,Appomattox,Republican,Ted Cruz,0.259,37.363673750000004,-78.84485075
VA,Appomattox,Republican,Marco Rubio,0.181,37.363673750000004,-78.84485075
VA,Appomattox,Republican,Ben Carson,0.086,37.363673750000004,-78.84485075
VA,Appomattox,Republican,John Kasich,0.034,37.363673750000004,-78.84485075
VA,Appomattox,Democrat,Hillary Clinton,0.67,37.363673750000004,-78.84485075
VA,Appomattox,Democrat,Bernie Sanders,0.321,37.363673750000004,-78.84485075
VA,Arlington,Republican,Marco Rubio,0.4970000000000001,38.875054727272726,-77.10007615151517
VA,Arlington,Republican,John Kasich,0.226,38.875054727272726,-77.10007615151517
VA,Arlington,Republican,Donald Trump,0.168,38.875054727272726,-77.10007615151517
VA,Arlington,Republican,Ted Cruz,0.079,38.875054727272726,-77.10007615151517
VA,Arlington,Republican,Ben Carson,0.017,38.875054727272726,-77.10007615151517
VA,Arlington,Democrat,Hillary Clinton,0.669,38.875054727272726,-77.10007615151517
VA,Arlington,Democrat,Bernie Sanders,0.328,38.875054727272726,-77.10007615151517
VA,Augusta,Republican,Donald Trump,0.373,38.14862842857143,-79.11558190476191
VA,Augusta,Republican,Marco Rubio,0.248,38.14862842857143,-79.11558190476191
VA,Augusta,Republican,Ted Cruz,0.23,38.14862842857143,-79.11558190476191
VA,Augusta,Republican,Ben Carson,0.079,38.14862842857143,-79.11558190476191
VA,Augusta,Republican,John Kasich,0.059,38.14862842857143,-79.11558190476191
VA,Augusta,Democrat,Bernie Sanders,0.514,38.14862842857143,-79.11558190476191
VA,Augusta,Democrat,Hillary Clinton,0.48,38.14862842857143,-79.11558190476191
VA,Bath,Republican,Donald Trump,0.495,38.04313739999999,-79.76341220000002
VA,Bath,Republican,Marco Rubio,0.246,38.04313739999999,-79.76341220000002
VA,Bath,Republican,Ted Cruz,0.1,38.04313739999999,-79.76341220000002
VA,Bath,Republican,Ben Carson,0.085,38.04313739999999,-79.76341220000002
VA,Bath,Republican,John Kasich,0.059,38.04313739999999,-79.76341220000002
VA,Bath,Democrat,Hillary Clinton,0.63,38.04313739999999,-79.76341220000002
VA,Bath,Democrat,Bernie Sanders,0.366,38.04313739999999,-79.76341220000002
VA,Bedford,Republican,Donald Trump,0.35,37.32541825,-79.54028258333334
VA,Bedford,Republican,Ted Cruz,0.29600000000000004,37.32541825,-79.54028258333334
VA,Bedford,Republican,Marco Rubio,0.212,37.32541825,-79.54028258333334
VA,Bedford,Republican,Ben Carson,0.084,37.32541825,-79.54028258333334
VA,Bedford,Republican,John Kasich,0.052000000000000005,37.32541825,-79.54028258333334
VA,Bedford,Democrat,Hillary Clinton,0.565,37.32541825,-79.54028258333334
VA,Bedford,Democrat,Bernie Sanders,0.429,37.32541825,-79.54028258333334
VA,Bland,Republican,Donald Trump,0.55,37.127348,-81.15841999999999
VA,Bland,Republican,Marco Rubio,0.172,37.127348,-81.15841999999999
VA,Bland,Republican,Ted Cruz,0.16,37.127348,-81.15841999999999
VA,Bland,Republican,Ben Carson,0.069,37.127348,-81.15841999999999
VA,Bland,Republican,John Kasich,0.042,37.127348,-81.15841999999999
VA,Bland,Democrat,Hillary Clinton,0.517,37.127348,-81.15841999999999
VA,Bland,Democrat,Bernie Sanders,0.471,37.127348,-81.15841999999999
VA,Botetourt,Republican,Donald Trump,0.35600000000000004,37.48524600000001,-79.83948136363637
VA,Botetourt,Republican,Ted Cruz,0.264,37.48524600000001,-79.83948136363637
VA,Botetourt,Republican,Marco Rubio,0.247,37.48524600000001,-79.83948136363637
VA,Botetourt,Republican,Ben Carson,0.07200000000000001,37.48524600000001,-79.83948136363637
VA,Botetourt,Republican,John Kasich,0.052000000000000005,37.48524600000001,-79.83948136363637
VA,Botetourt,Democrat,Hillary Clinton,0.557,37.48524600000001,-79.83948136363637
VA,Botetourt,Democrat,Bernie Sanders,0.436,37.48524600000001,-79.83948136363637
VA,Brunswick,Republican,Donald Trump,0.494,36.755178,-77.864299
VA,Brunswick,Republican,Marco Rubio,0.249,36.755178,-77.864299
VA,Brunswick,Republican,Ted Cruz,0.117,36.755178,-77.864299
VA,Brunswick,Republican,Ben Carson,0.081,36.755178,-77.864299
VA,Brunswick,Republican,John Kasich,0.048,36.755178,-77.864299
VA,Brunswick,Democrat,Hillary Clinton,0.897,36.755178,-77.864299
VA,Brunswick,Democrat,Bernie Sanders,0.101,36.755178,-77.864299
VA,Buchanan,Republican,Donald Trump,0.6970000000000001,37.28606568749999,-82.03194956249999
VA,Buchanan,Republican,Marco Rubio,0.138,37.28606568749999,-82.03194956249999
VA,Buchanan,Republican,Ted Cruz,0.117,37.28606568749999,-82.03194956249999
VA,Buchanan,Republican,Ben Carson,0.024,37.28606568749999,-82.03194956249999
VA,Buchanan,Republican,John Kasich,0.021,37.28606568749999,-82.03194956249999
VA,Buchanan,Democrat,Hillary Clinton,0.7040000000000001,37.28606568749999,-82.03194956249999
VA,Buchanan,Democrat,Bernie Sanders,0.28300000000000003,37.28606568749999,-82.03194956249999
VA,Buckingham,Republican,Donald Trump,0.5,37.525511,-78.51105400000002
VA,Buckingham,Republican,Marco Rubio,0.204,37.525511,-78.51105400000002
VA,Buckingham,Republican,Ted Cruz,0.17600000000000002,37.525511,-78.51105400000002
VA,Buckingham,Republican,Ben Carson,0.075,37.525511,-78.51105400000002
